taxon_id	taxon_rank	scientific_name	family	order	class	phylum	kingdom	superkingdom	c_value	tol_clade	scientific_name_underscore	data_type
987893	species	Autographa pulchrina	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Autographa_pulchrina	draft
2795671	species	Bellardia pandia	Calliphoridae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.67236328125	insects	Bellardia_pandia	draft
301037	species	Bembecia ichneumoniformis	Sesiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Bembecia_ichneumoniformis	draft
189979	species	Bibio marci	Bibionidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.306640625	insects	Bibio_marci	draft
82595	species	Biston betularia	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Biston_betularia	draft
1869501	species	Blastobasis adustella	Blastobasidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Blastobasis_adustella	draft
2561016	species	Blastobasis lacticolella	Blastobasidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Blastobasis_lacticolella	draft
191398	species	Boloria selene	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.35498046875	insects	Boloria_selene	draft
207624	species	Bombus campestris	Apidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.456298828125	insects	Bombus_campestris	draft
85660	species	Bombus hortorum	Apidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.456298828125	insects	Bombus_hortorum	draft
30191	species	Bombus hypnorum	Apidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.41748046875	insects	Bombus_hypnorum	draft
65598	species	Bombus pascuorum	Apidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.456298828125	insects	Bombus_pascuorum	draft
30194	species	Bombus pratorum	Apidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.41748046875	insects	Bombus_pratorum	draft
30201	species	Bombus sylvestris	Apidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.456298828125	insects	Bombus_sylvestris	draft
30195	species	Bombus terrestris	Apidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.52978515625	insects	Bombus_terrestris	draft
2065413	species	Brachyptera putata	Taeniopterygidae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Brachyptera_putata	draft
1371681	species	Calamotropha paludella	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Calamotropha_paludella	draft
934813	species	Campaea margaritaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Campaea_margaritaria	draft
195172	species	Cantharis rustica	Cantharidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.080078125	insects	Cantharis_rustica	draft
116121	species	Carcina quercana	Peleopodidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Carcina_quercana	draft
203782	species	Celastrina argiolus	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Celastrina_argiolus	draft
1167272	species	Cerceris rybyensis	Crabronidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.422607421875	insects	Cerceris_rybyensis	draft
273409	species	Cheilosia vulpina	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Cheilosia_vulpina	draft
189513	species	Chrysoperla carnea	Chrysopidae	Neuroptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4951171875	insects	Chrysoperla_carnea	draft
1594250	species	Chrysoteuchia culmella	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Chrysoteuchia_culmella	draft
323313	species	Chrysotoxum bicinctum	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Chrysotoxum_bicinctum	draft
197152	species	Cloeon dipterum	Baetidae	Ephemeroptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.005859375	insects	Cloeon_dipterum	draft
987902	species	Clostera curtula	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875	insects	Clostera_curtula	draft
576317	species	Clusia tigrina	Clusiidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.51123046875	insects	Clusia_tigrina	draft
41139	species	Coccinella septempunctata	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.3798828125	insects	Coccinella_septempunctata	draft
72248	species	Colias croceus	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Colias_croceus	draft
1226616	species	Coremacera marginata	Sciomyzidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.291259765625	insects	Coremacera_marginata	draft
116126	species	Cosmia trapezina	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Cosmia_trapezina	draft
938226	species	Craniophora ligustri	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Craniophora_ligustri	draft
2663927	species	Criorhina berberina	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Criorhina_berberina	draft
934829	species	Crocallis elinguaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Crocallis_elinguaria	draft
988025	species	Cyaniris semiargus	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Cyaniris_semiargus	draft
1100963	species	Cydia splendana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Cydia_splendana	draft
644661	species	Deilephila porcellus	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5498046875	insects	Deilephila_porcellus	draft
881891	species	Dolichovespula media	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.320068359375	insects	Dolichovespula_media	draft
85443	species	Dolichovespula saxonica	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.320068359375	insects	Dolichovespula_saxonica	draft
85444	species	Dolichovespula sylvestris	Vespidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.320068359375	insects	Dolichovespula_sylvestris	draft
988106	species	Dryobotodes eremita	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Dryobotodes_eremita	draft
1126389	species	Ectemnius continuus	Crabronidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.3798828125	insects	Ectemnius_continuus	draft
2495015	species	Ectemnius lituratus	Crabronidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.3798828125	insects	Ectemnius_lituratus	draft
987419	species	Eilema depressum	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1298828125	insects	Eilema_depressum	draft
		Eilema sororcula								insects	Eilema_sororcula	draft
467774	species	Emmelina monodactyla	Pterophoridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Emmelina_monodactyla	draft
1101095	species	Endotricha flammealis	Pyralidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Endotricha_flammealis	draft
722662	species	Ennomos fuscantarius	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.39990234375	insects	Ennomos_fuscantarius	draft
875883	species	Ennomos quercinarius	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.39990234375	insects	Ennomos_quercinarius	draft
1352479	species	Epistrophe grossulariae	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Epistrophe_grossulariae	draft
104474	species	Erannis defoliaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Erannis_defoliaria	draft
447833	species	Erebia aethiops	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Erebia_aethiops	draft
111903	species	Erebia ligea	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Erebia_ligea	draft
1124515	species	Eristalis arbustorum	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Eristalis_arbustorum	draft
1572519	species	Eristalis pertinax	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Eristalis_pertinax	draft
198635	species	Eristalis tenax	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Eristalis_tenax	draft
520884	species	Erynnis tages	Hesperiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Erynnis_tages	draft
934839	species	Eulithis prunata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64599609375	insects	Eulithis_prunata	draft
1124558	species	Eupeodes latifasciatus	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Eupeodes_latifasciatus	draft
987933	species	Euplexia lucipara	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Euplexia_lucipara	draft
987935	species	Euproctis similis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375	insects	Euproctis_similis	draft
116130	species	Eupsilia transversa	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Eupsilia_transversa	draft
405009	species	Fabriciana adippe	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.35498046875	insects	Fabriciana_adippe	draft
987943	species	Furcula furcula	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.35009765625	insects	Furcula_furcula	draft
203781	species	Glaucopsyche alexis	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Glaucopsyche_alexis	draft
1101106	species	Griposia aprilina	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Griposia_aprilina	draft
934940	species	Gymnoscelis rufifasciata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64599609375	insects	Gymnoscelis_rufifasciata	draft
569046	species	Gymnosoma rotundatum	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Gymnosoma_rotundatum	draft
721137	species	Habrosyne pyritoides	Drepanidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.324951171875	insects	Habrosyne_pyritoides	draft
115357	species	Harmonia axyridis	Coccinellidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.405029296875	insects	Harmonia_axyridis	draft
988125	species	Hecatera dysodea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Hecatera_dysodea	draft
1869985	species	Hedya salicella	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Hedya_salicella	draft
987953	species	Hemaris fuciformis	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4951171875	insects	Hemaris_fuciformis	draft
291688	species	Hesperia comma	Hesperiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Hesperia_comma	draft
214171	species	Hydraecia micacea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625	insects	Hydraecia_micacea	draft
104460	species	Hydriomena furcata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64599609375	insects	Hydriomena_furcata	draft
722673	species	Hylaea fasciaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Hylaea_fasciaria	draft
753189	species	Hypena proboscidalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Hypena_proboscidalis	draft
2795680	species	Ichneumon xanthorius	Ichneumonidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.27001953125	insects	Ichneumon_xanthorius	draft
104447	species	Idaea aversata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.4599609375	insects	Idaea_aversata	draft
		Inachis io								insects	Inachis_io	draft
197161	species	Ischnura elegans	Coenagrionidae	Odonata	Insecta	Arthropoda	Metazoa	Eukaryota	0.9365234375	insects	Ischnura_elegans	draft
522836	species	Laothoe populi	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.58154296875	insects	Laothoe_populi	draft
88531	species	Lasioglossum lativentre	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_lativentre	draft
88514	species	Lasioglossum morio	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Lasioglossum_morio	draft
111917	species	Lasiommata megera	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Lasiommata_megera	draft
938238	species	Laspeyria flexula	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.5	insects	Laspeyria_flexula	draft
189913	species	Leptidea sinapis	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Leptidea_sinapis	draft
323312	species	Leucozona laternaria	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Leucozona_laternaria	draft
270466	species	Limenitis camilla	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.389892578125	insects	Limenitis_camilla	draft
1218281	species	Limnephilus lunatus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_lunatus	draft
1271730	species	Limnephilus marmoratus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_marmoratus	draft
692089	species	Limnephilus rhombicus	Limnephilidae	Trichoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.488037109375	insects	Limnephilus_rhombicus	draft
988174	species	Luperina testacea	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6650390625	insects	Luperina_testacea	draft
282391	species	Lycaena phlaeas	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lycaena_phlaeas	draft
78897	species	Lymantria monacha	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375	insects	Lymantria_monacha	draft
138070	species	Lysandra bellargus	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lysandra_bellargus	draft
268709	species	Lysandra coridon	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Lysandra_coridon	draft
688445	species	Macaria notata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.340087890625	insects	Macaria_notata	draft
253715	species	Macropis europaea	Melittidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Macropis_europaea	draft
295700	species	Malachius bipustulatus	Melyridae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.2900390625	insects	Malachius_bipustulatus	draft
55057	species	Mamestra brassicae	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Mamestra_brassicae	draft
191418	species	Maniola jurtina	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Maniola_jurtina	draft
1594453	species	Marasmarcha lunaedactyla	Pterophoridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Marasmarcha_lunaedactyla	draft
494438	species	Meconema thalassinum	Tettigoniidae	Orthoptera	Insecta	Arthropoda	Metazoa	Eukaryota	7.609375	insects	Meconema_thalassinum	draft
987977	species	Meganola albula	Nolidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.70263671875	insects	Meganola_albula	draft
111923	species	Melanargia galathea	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Melanargia_galathea	draft
653684	species	Melanostoma mellinum	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Melanostoma_mellinum	draft
113334	species	Melitaea cinxia	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875	insects	Melitaea_cinxia	draft
113330	species	Mellicta athalia	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875	insects	Mellicta_athalia	draft
2795681	species	Merzomyia westermanni	Tephritidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.97021484375	insects	Merzomyia_westermanni	draft
997551	species	Mesoligia furuncula	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Mesoligia_furuncula	draft
522848	species	Mimas tiliae	Sphingidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.58154296875	insects	Mimas_tiliae	draft
2495085	species	Mimumesa dahlbomi	Crabronidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.422607421875	insects	Mimumesa_dahlbomi	draft
2714349	species	Myathropa florea	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Myathropa_florea	draft
987983	species	Mythimna albipuncta	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Mythimna_albipuncta	draft
997540	species	Mythimna ferrago	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Mythimna_ferrago	draft
987985	species	Mythimna impura	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.60009765625	insects	Mythimna_impura	draft
110024	species	Nebria brevicollis	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65478515625	insects	Nebria_brevicollis	draft
878211	species	Nebria salina	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65478515625	insects	Nebria_salina	draft
2014036	species	Nemoura dubitans	Nemouridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Nemoura_dubitans	draft
143722	species	Nemurella pictetii	Nemouridae	Plecoptera	Insecta	Arthropoda	Metazoa	Eukaryota	2.82421875	insects	Nemurella_pictetii	draft
753202	species	Noctua fimbriata	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56982421875	insects	Noctua_fimbriata	draft
987995	species	Noctua janthe	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56982421875	insects	Noctua_janthe	draft
214277	species	Noctua pronuba	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56982421875	insects	Noctua_pronuba	draft
601510	species	Nomada fabriciana	Apidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.54248046875	insects	Nomada_fabriciana	draft
1594315	species	Notocelia uddmanniana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Notocelia_uddmanniana	draft
753204	species	Notodonta dromedarius	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875	insects	Notodonta_dromedarius	draft
988002	species	Notodonta ziczac	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875	insects	Notodonta_ziczac	draft
171594	species	Nymphalis polychloros	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875	insects	Nymphalis_polychloros	draft
111881	species	Nymphalis urticae	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.449951171875	insects	Nymphalis_urticae	draft
2495127	species	Nysson spinosus	Crabronidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.47998046875	insects	Nysson_spinosus	draft
876063	species	Ochlodes sylvanus	Hesperiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Ochlodes_sylvanus	draft
320037	species	Ochropleura plecta	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6748046875	insects	Ochropleura_plecta	draft
662956	species	Ocypus olens	Staphylinidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.81982421875	insects	Ocypus_olens	draft
2492375	species	Omphaloscelis lunosa	Noctuidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65234375	insects	Omphaloscelis_lunosa	draft
934882	species	Opisthograptis luteolata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Opisthograptis_luteolata	draft
335469	species	Orgyia antiqua	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.0302734375	insects	Orgyia_antiqua	draft
1437190	species	Osmia bicornis	Megachilidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.6826171875	insects	Osmia_bicornis	draft
1101027	species	Pammene fasciana	Tortricidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Pammene_fasciana	draft
76193	species	Papilio machaon	Papilionidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.313232421875	insects	Papilio_machaon	draft
1594321	species	Parapoynx stratiotata	Crambidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.615234375	insects	Parapoynx_stratiotata	draft
116150	species	Pararge aegeria	Nymphalidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.489990234375	insects	Pararge_aegeria	draft
190356	species	Peribatodes rhomboidaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Peribatodes_rhomboidaria	draft
753216	species	Phalera bucephala	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.35009765625	insects	Phalera_bucephala	draft
988018	species	Pheosia gnoma	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875	insects	Pheosia_gnoma	draft
988019	species	Pheosia tremula	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.360107421875	insects	Pheosia_tremula	draft
934888	species	Philereme vetulata	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64599609375	insects	Philereme_vetulata	draft
7116	species	Pieris brassicae	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Pieris_brassicae	draft
78633	species	Pieris napi	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Pieris_napi	draft
64459	species	Pieris rapae	Pieridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.312744140625	insects	Pieris_rapae	draft
414846	species	Platycheirus albimanus	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Platycheirus_albimanus	draft
242267	species	Plebejus argus	Lycaenidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.22998046875	insects	Plebejus_argus	draft
51655	species	Plutella xylostella	Plutellidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.66015625	insects	Plutella_xylostella	draft
1553677	species	Podabrus alpinus	Cantharidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.080078125	insects	Podabrus_alpinus	draft
1266490	species	Pollenia angustigena	Polleniidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Pollenia_angustigena	draft
226133	species	Protocalliphora azurea	Calliphoridae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.75	insects	Protocalliphora_azurea	draft
767470	species	Pterostichus madidus	Carabidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.65478515625	insects	Pterostichus_madidus	draft
987449	species	Ptilodon capucinus	Notodontidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.35009765625	insects	Ptilodon_capucinus	draft
218760	species	Pyrgus malvae	Hesperiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5224609375	insects	Pyrgus_malvae	draft
346838	species	Pyrochroa serraticornis	Pyrochroidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.422119140625	insects	Pyrochroa_serraticornis	draft
41101	species	Rhagonycha fulva	Cantharidae	Coleoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.080078125	insects	Rhagonycha_fulva	draft
596942	species	Sarcophaga caerulescens	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_caerulescens	draft
1206372	species	Sarcophaga rosellei	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_rosellei	draft
236851	species	Sarcophaga variegata	Sarcophagidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.7099609375	insects	Sarcophaga_variegata	draft
219539	species	Scaeva pyrastri	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Scaeva_pyrastri	draft
411963	species	Schrankia costaestrigalis	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	1.1064453125	insects	Schrankia_costaestrigalis	draft
115100	species	Seladonia tumulorum	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.56640625	insects	Seladonia_tumulorum	draft
934894	species	Selenia dentaria	Geometridae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.83203125	insects	Selenia_dentaria	draft
748215	species	Sesia apiformis	Sesiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Sesia_apiformis	draft
1190790	species	Sphecodes monilicornis	Halictidae	Hymenoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.73291015625	insects	Sphecodes_monilicornis	draft
875881	species	Spilarctia lutea	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64990234375	insects	Spilarctia_lutea	draft
875880	species	Spilosoma lubricipeda	Erebidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.64013671875	insects	Spilosoma_lubricipeda	draft
1660703	species	Synanthedon vespiformis	Sesiidae	Lepidoptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.59130859375	insects	Synanthedon_vespiformis	draft
34682	species	Syritta pipiens	Syrphidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.5400390625	insects	Syritta_pipiens	draft
631328	species	Tachina fera	Tachinidae	Diptera	Insecta	Arthropoda	Metazoa	Eukaryota	0.71142578125	insects	Tachina_fera	draft
